request_id,traffic_type,arrival_time,duration,end_time,bandwidth_gbps,hypergiant_id,cdn_node_id,end_user_node_id,src_ip_node_id,dst_ip_node_id,src_optical_node_id,dst_optical_node_id,shortest_hops
h_dyn_500,H,54.514,12.942,67.457,12.251,hg_1,cdn_3,user_18,ip_29,ip_31,opt_29,opt_31,1
h_dyn_501,H,54.560,11.311,65.871,11.637,hg_1,cdn_3,user_1,ip_29,ip_7,opt_29,opt_7,2
h_dyn_502,H,54.603,7.339,61.941,8.687,hg_4,cdn_8,user_9,ip_11,ip_7,opt_11,opt_7,1
h_dyn_503,H,54.614,13.026,67.640,10.303,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_504,H,54.713,6.895,61.608,9.249,hg_0,cdn_0,user_26,ip_14,ip_4,opt_14,opt_4,1
bg_dyn_222,BG,54.717,7.072,61.790,6.736,,,,,,opt_11,opt_6,2
bg_dyn_223,BG,54.799,14.738,69.537,6.358,,,,,,opt_27,opt_3,1
h_dyn_505,H,54.878,11.947,66.825,6.314,hg_3,cdn_6,user_2,ip_13,ip_1,opt_13,opt_1,3
h_dyn_506,H,54.950,8.034,62.984,8.290,hg_0,cdn_1,user_10,ip_4,ip_13,opt_4,opt_13,1
bg_dyn_224,BG,55.089,7.859,62.948,16.182,,,,,,opt_25,opt_1,1
bg_dyn_225,BG,55.176,8.337,63.513,7.344,,,,,,opt_24,opt_5,1
h_dyn_507,H,55.465,8.479,63.944,7.715,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_508,H,55.555,10.610,66.165,5.425,hg_4,cdn_8,user_1,ip_11,ip_7,opt_11,opt_7,1
bg_dyn_226,BG,55.560,9.875,65.435,5.708,,,,,,opt_16,opt_27,1
bg_dyn_227,BG,55.593,5.558,61.151,13.563,,,,,,opt_12,opt_26,1
h_dyn_509,H,55.663,12.303,67.966,12.025,hg_0,cdn_0,user_15,ip_14,ip_8,opt_14,opt_8,1
bg_dyn_228,BG,55.681,6.577,62.258,9.984,,,,,,opt_18,opt_6,2
h_dyn_510,H,55.681,5.736,61.417,11.051,hg_0,cdn_1,user_20,ip_4,ip_27,opt_4,opt_27,1
h_dyn_511,H,55.694,10.300,65.994,12.684,hg_0,cdn_1,user_7,ip_4,ip_17,opt_4,opt_17,3
h_dyn_512,H,55.725,11.754,67.479,10.332,hg_4,cdn_9,user_24,ip_1,ip_6,opt_1,opt_6,1
h_dyn_513,H,55.878,11.987,67.865,7.851,hg_0,cdn_1,user_27,ip_4,ip_23,opt_4,opt_23,1
h_dyn_514,H,55.915,7.691,63.605,9.215,hg_2,cdn_5,user_10,ip_4,ip_13,opt_4,opt_13,1
h_dyn_515,H,55.951,5.252,61.203,8.217,hg_3,cdn_6,user_25,ip_13,ip_9,opt_13,opt_9,2
h_dyn_516,H,55.993,11.123,67.116,15.163,hg_0,cdn_0,user_15,ip_14,ip_8,opt_14,opt_8,1
bg_dyn_229,BG,56.126,5.599,61.725,5.218,,,,,,opt_7,opt_20,1
bg_dyn_230,BG,56.299,8.600,64.899,11.375,,,,,,opt_10,opt_20,1
h_dyn_517,H,56.419,5.304,61.723,11.322,hg_0,cdn_0,user_3,ip_14,ip_6,opt_14,opt_6,1
h_dyn_518,H,56.473,10.832,67.305,5.598,hg_1,cdn_3,user_2,ip_29,ip_1,opt_29,opt_1,2
h_dyn_519,H,56.577,10.358,66.936,4.491,hg_0,cdn_0,user_20,ip_14,ip_27,opt_14,opt_27,2
h_dyn_520,H,56.689,6.515,63.204,9.344,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_521,H,56.714,6.954,63.668,10.761,hg_0,cdn_0,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_522,H,56.809,5.504,62.313,10.882,hg_4,cdn_9,user_5,ip_1,ip_11,opt_1,opt_11,1
h_dyn_523,H,56.880,10.686,67.566,8.358,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_524,H,57.054,5.495,62.549,11.806,hg_3,cdn_7,user_29,ip_28,ip_29,opt_28,opt_29,2
h_dyn_525,H,57.070,5.414,62.484,12.871,hg_3,cdn_7,user_21,ip_28,ip_21,opt_28,opt_21,2
bg_dyn_231,BG,57.166,8.223,65.388,14.862,,,,,,opt_16,opt_18,1
bg_dyn_232,BG,57.173,5.885,63.058,5.210,,,,,,opt_14,opt_13,1
bg_dyn_233,BG,57.312,14.788,72.100,9.069,,,,,,opt_8,opt_14,1
h_dyn_526,H,57.316,9.915,67.231,6.615,hg_1,cdn_3,user_26,ip_29,ip_4,opt_29,opt_4,2
h_dyn_527,H,57.509,7.376,64.885,11.629,hg_2,cdn_4,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_528,H,57.576,14.209,71.785,6.402,hg_4,cdn_8,user_10,ip_11,ip_13,opt_11,opt_13,2
h_dyn_529,H,57.613,7.312,64.925,12.245,hg_1,cdn_3,user_27,ip_29,ip_23,opt_29,opt_23,1
h_dyn_530,H,57.764,8.543,66.307,7.260,hg_1,cdn_3,user_7,ip_29,ip_17,opt_29,opt_17,3
h_dyn_531,H,57.967,5.069,63.036,3.593,hg_0,cdn_0,user_11,ip_14,ip_23,opt_14,opt_23,2
h_dyn_532,H,58.067,14.298,72.365,11.872,hg_0,cdn_0,user_7,ip_14,ip_17,opt_14,opt_17,2
h_dyn_533,H,58.068,7.522,65.589,9.759,hg_1,cdn_2,user_16,ip_28,ip_29,opt_28,opt_29,2
h_dyn_534,H,58.197,6.637,64.834,10.475,hg_3,cdn_6,user_19,ip_13,ip_4,opt_13,opt_4,1
h_dyn_535,H,58.265,11.311,69.575,4.623,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
bg_dyn_234,BG,58.322,12.838,71.159,9.280,,,,,,opt_14,opt_2,1
h_dyn_536,H,58.322,13.356,71.678,12.718,hg_2,cdn_5,user_6,ip_4,ip_19,opt_4,opt_19,3
h_dyn_537,H,58.342,11.370,69.712,10.571,hg_2,cdn_5,user_18,ip_4,ip_31,opt_4,opt_31,2
bg_dyn_235,BG,58.343,7.228,65.571,6.569,,,,,,opt_27,opt_25,2
bg_dyn_236,BG,58.350,13.234,71.584,9.066,,,,,,opt_10,opt_25,1
h_dyn_538,H,58.415,8.967,67.383,11.192,hg_4,cdn_9,user_7,ip_1,ip_17,opt_1,opt_17,2
bg_dyn_237,BG,58.494,7.184,65.679,6.026,,,,,,opt_12,opt_16,1
h_dyn_539,H,58.567,10.459,69.026,12.535,hg_3,cdn_6,user_18,ip_13,ip_31,opt_13,opt_31,2
h_dyn_540,H,58.596,9.343,67.939,14.094,hg_2,cdn_4,user_0,ip_14,ip_19,opt_14,opt_19,2
h_dyn_541,H,58.665,12.524,71.189,8.360,hg_4,cdn_8,user_21,ip_11,ip_21,opt_11,opt_21,2
h_dyn_542,H,58.807,8.825,67.632,5.704,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_543,H,58.811,9.024,67.836,15.934,hg_1,cdn_3,user_3,ip_29,ip_6,opt_29,opt_6,1
h_dyn_544,H,58.813,5.400,64.214,12.455,hg_1,cdn_2,user_7,ip_28,ip_17,opt_28,opt_17,2
bg_dyn_238,BG,58.822,5.062,63.883,9.007,,,,,,opt_7,opt_14,1
h_dyn_545,H,58.886,12.136,71.022,7.682,hg_1,cdn_3,user_24,ip_29,ip_6,opt_29,opt_6,1
h_dyn_546,H,58.927,5.516,64.443,9.136,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_547,H,58.971,13.873,72.843,7.800,hg_0,cdn_1,user_18,ip_4,ip_31,opt_4,opt_31,2
h_dyn_548,H,58.983,13.724,72.706,8.643,hg_0,cdn_0,user_27,ip_14,ip_23,opt_14,opt_23,2
h_dyn_549,H,58.994,7.754,66.748,11.354,hg_2,cdn_4,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_550,H,59.073,13.772,72.845,10.836,hg_3,cdn_7,user_29,ip_28,ip_29,opt_28,opt_29,2
h_dyn_551,H,59.111,5.243,64.355,9.578,hg_4,cdn_9,user_1,ip_1,ip_7,opt_1,opt_7,2
bg_dyn_239,BG,59.131,7.248,66.378,12.142,,,,,,opt_4,opt_27,1
h_dyn_552,H,59.151,8.894,68.045,12.148,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
bg_dyn_240,BG,59.164,13.877,73.040,8.354,,,,,,opt_8,opt_0,1
h_dyn_553,H,59.289,8.621,67.909,11.022,hg_3,cdn_6,user_28,ip_13,ip_18,opt_13,opt_18,1
h_dyn_554,H,59.344,9.374,68.719,11.816,hg_0,cdn_0,user_6,ip_14,ip_19,opt_14,opt_19,2
bg_dyn_241,BG,59.350,13.026,72.376,9.123,,,,,,opt_24,opt_21,1
h_dyn_555,H,59.436,6.333,65.768,13.164,hg_4,cdn_9,user_29,ip_1,ip_29,opt_1,opt_29,2
bg_dyn_242,BG,59.480,9.326,68.806,10.521,,,,,,opt_21,opt_18,1
bg_dyn_243,BG,59.485,13.698,73.183,13.995,,,,,,opt_6,opt_27,2
h_dyn_556,H,59.597,13.073,72.670,11.310,hg_0,cdn_1,user_27,ip_4,ip_23,opt_4,opt_23,1
h_dyn_557,H,59.720,7.151,66.871,11.645,hg_0,cdn_0,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_558,H,59.778,10.535,70.312,11.651,hg_1,cdn_2,user_20,ip_28,ip_27,opt_28,opt_27,2
bg_dyn_244,BG,59.815,5.576,65.390,11.851,,,,,,opt_10,opt_24,1
h_dyn_559,H,59.818,10.606,70.424,8.014,hg_0,cdn_1,user_27,ip_4,ip_23,opt_4,opt_23,1
h_dyn_560,H,59.820,5.351,65.171,6.980,hg_1,cdn_3,user_11,ip_29,ip_23,opt_29,opt_23,1
h_dyn_561,H,59.947,5.122,65.069,8.734,hg_1,cdn_3,user_17,ip_29,ip_23,opt_29,opt_23,1
h_dyn_562,H,59.956,8.221,68.177,10.223,hg_0,cdn_0,user_26,ip_14,ip_4,opt_14,opt_4,1
h_dyn_563,H,60.007,13.034,73.042,3.429,hg_0,cdn_0,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_564,H,60.071,6.215,66.287,9.588,hg_1,cdn_2,user_26,ip_28,ip_4,opt_28,opt_4,3
bg_dyn_245,BG,60.233,5.429,65.661,15.283,,,,,,opt_25,opt_24,1
h_dyn_565,H,60.242,7.369,67.611,7.514,hg_0,cdn_0,user_15,ip_14,ip_8,opt_14,opt_8,1
bg_dyn_246,BG,60.307,12.432,72.740,3.778,,,,,,opt_14,opt_4,1
h_dyn_566,H,60.315,8.398,68.713,9.962,hg_2,cdn_4,user_27,ip_14,ip_23,opt_14,opt_23,2
h_dyn_567,H,60.384,12.728,73.112,10.587,hg_3,cdn_6,user_0,ip_13,ip_19,opt_13,opt_19,2
h_dyn_568,H,60.470,10.996,71.466,4.784,hg_3,cdn_6,user_19,ip_13,ip_4,opt_13,opt_4,1
h_dyn_569,H,60.484,8.152,68.636,12.995,hg_0,cdn_1,user_20,ip_4,ip_27,opt_4,opt_27,1
h_dyn_570,H,60.525,11.973,72.499,13.434,hg_4,cdn_8,user_7,ip_11,ip_17,opt_11,opt_17,1
h_dyn_571,H,60.528,8.758,69.286,11.256,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
bg_dyn_247,BG,60.649,11.628,72.277,10.448,,,,,,opt_3,opt_9,1
h_dyn_572,H,60.685,6.129,66.814,11.948,hg_0,cdn_1,user_29,ip_4,ip_29,opt_4,opt_29,2
bg_dyn_248,BG,60.686,10.217,70.903,12.792,,,,,,opt_12,opt_9,1
h_dyn_573,H,60.761,13.449,74.210,10.893,hg_2,cdn_4,user_7,ip_14,ip_17,opt_14,opt_17,2
h_dyn_574,H,60.888,8.890,69.778,10.351,hg_4,cdn_8,user_10,ip_11,ip_13,opt_11,opt_13,2
h_dyn_575,H,61.005,9.100,70.105,4.880,hg_3,cdn_7,user_5,ip_28,ip_11,opt_28,opt_11,1
h_dyn_576,H,61.010,7.508,68.517,9.746,hg_2,cdn_4,user_18,ip_14,ip_31,opt_14,opt_31,2
h_dyn_577,H,61.091,6.082,67.173,5.353,hg_2,cdn_5,user_0,ip_4,ip_19,opt_4,opt_19,3
bg_dyn_249,BG,61.093,10.732,71.824,10.734,,,,,,opt_12,opt_7,2
bg_dyn_250,BG,61.165,14.761,75.926,3.502,,,,,,opt_7,opt_24,1
bg_dyn_251,BG,61.203,7.715,68.918,6.951,,,,,,opt_31,opt_3,2
h_dyn_578,H,61.486,12.962,74.449,14.156,hg_4,cdn_8,user_23,ip_11,ip_1,opt_11,opt_1,1
h_dyn_579,H,61.619,13.849,75.468,10.213,hg_0,cdn_0,user_10,ip_14,ip_13,opt_14,opt_13,1
h_dyn_580,H,61.740,5.308,67.049,14.834,hg_1,cdn_3,user_28,ip_29,ip_18,opt_29,opt_18,2
bg_dyn_252,BG,62.036,14.667,76.704,9.171,,,,,,opt_12,opt_21,1
bg_dyn_253,BG,62.049,6.686,68.735,6.810,,,,,,opt_5,opt_4,3
h_dyn_581,H,62.173,6.014,68.188,8.928,hg_3,cdn_7,user_26,ip_28,ip_4,opt_28,opt_4,3
h_dyn_582,H,62.404,10.956,73.360,11.703,hg_2,cdn_5,user_20,ip_4,ip_27,opt_4,opt_27,1
h_dyn_583,H,62.454,7.125,69.579,6.625,hg_3,cdn_6,user_4,ip_13,ip_2,opt_13,opt_2,2
bg_dyn_254,BG,62.611,10.644,73.255,4.998,,,,,,opt_5,opt_20,1
h_dyn_584,H,62.737,6.771,69.507,7.456,hg_3,cdn_6,user_7,ip_13,ip_17,opt_13,opt_17,3
h_dyn_585,H,62.841,11.214,74.055,13.794,hg_1,cdn_2,user_1,ip_28,ip_7,opt_28,opt_7,1
bg_dyn_255,BG,62.952,7.131,70.083,13.646,,,,,,opt_8,opt_6,1
h_dyn_586,H,63.409,12.457,75.866,11.353,hg_3,cdn_6,user_5,ip_13,ip_11,opt_13,opt_11,2
h_dyn_587,H,63.424,7.708,71.132,11.294,hg_3,cdn_7,user_9,ip_28,ip_7,opt_28,opt_7,1
h_dyn_588,H,63.539,6.494,70.033,5.338,hg_1,cdn_2,user_7,ip_28,ip_17,opt_28,opt_17,2
h_dyn_589,H,63.660,13.211,76.872,9.445,hg_1,cdn_3,user_13,ip_29,ip_17,opt_29,opt_17,3
h_dyn_590,H,63.735,7.800,71.535,11.429,hg_3,cdn_6,user_18,ip_13,ip_31,opt_13,opt_31,2
bg_dyn_256,BG,63.804,9.757,73.561,11.254,,,,,,opt_29,opt_13,2
bg_dyn_257,BG,63.811,9.183,72.994,9.783,,,,,,opt_27,opt_13,1
bg_dyn_258,BG,63.845,6.461,70.306,12.423,,,,,,opt_2,opt_7,2
h_dyn_591,H,63.893,9.853,73.745,11.275,hg_2,cdn_4,user_1,ip_14,ip_7,opt_14,opt_7,1
bg_dyn_259,BG,63.901,7.140,71.041,10.325,,,,,,opt_16,opt_13,1
h_dyn_592,H,63.973,10.714,74.687,9.894,hg_0,cdn_0,user_27,ip_14,ip_23,opt_14,opt_23,2
bg_dyn_260,BG,64.038,7.632,71.670,10.430,,,,,,opt_31,opt_25,2
bg_dyn_261,BG,64.092,6.941,71.033,13.531,,,,,,opt_14,opt_12,2
bg_dyn_262,BG,64.286,6.136,70.421,10.535,,,,,,opt_27,opt_9,1
h_dyn_593,H,64.290,5.519,69.809,10.814,hg_4,cdn_8,user_23,ip_11,ip_1,opt_11,opt_1,1
h_dyn_594,H,64.341,6.655,70.996,13.174,hg_1,cdn_3,user_21,ip_29,ip_21,opt_29,opt_21,2
h_dyn_595,H,64.504,13.615,78.119,16.465,hg_3,cdn_6,user_26,ip_13,ip_4,opt_13,opt_4,1
h_dyn_596,H,64.620,13.171,77.791,9.727,hg_1,cdn_3,user_17,ip_29,ip_23,opt_29,opt_23,1
bg_dyn_263,BG,64.732,6.631,71.363,11.629,,,,,,opt_19,opt_20,1
bg_dyn_264,BG,64.812,11.468,76.280,14.077,,,,,,opt_29,opt_27,1
h_dyn_597,H,64.909,11.657,76.566,17.528,hg_1,cdn_3,user_15,ip_29,ip_8,opt_29,opt_8,2
bg_dyn_265,BG,64.980,13.894,78.874,4.319,,,,,,opt_27,opt_4,1
bg_dyn_266,BG,64.999,6.934,71.933,9.267,,,,,,opt_3,opt_18,1
bg_dyn_267,BG,65.124,6.598,71.723,7.444,,,,,,opt_24,opt_10,1
h_dyn_598,H,65.140,7.073,72.214,10.828,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_599,H,65.152,5.365,70.517,12.080,hg_1,cdn_3,user_14,ip_29,ip_31,opt_29,opt_31,1
h_dyn_600,H,65.233,5.500,70.732,12.269,hg_0,cdn_0,user_13,ip_14,ip_17,opt_14,opt_17,2
h_dyn_601,H,65.408,10.525,75.932,14.791,hg_2,cdn_5,user_16,ip_4,ip_29,opt_4,opt_29,2
bg_dyn_268,BG,65.543,9.260,74.803,9.680,,,,,,opt_11,opt_1,1
h_dyn_602,H,65.640,11.924,77.564,7.151,hg_0,cdn_1,user_15,ip_4,ip_8,opt_4,opt_8,2
bg_dyn_269,BG,65.649,6.195,71.844,15.394,,,,,,opt_9,opt_1,2
h_dyn_603,H,65.706,8.370,74.076,5.247,hg_4,cdn_9,user_24,ip_1,ip_6,opt_1,opt_6,1
bg_dyn_270,BG,65.714,12.245,77.959,9.953,,,,,,opt_16,opt_4,1
bg_dyn_271,BG,65.719,8.444,74.163,9.557,,,,,,opt_10,opt_30,3
bg_dyn_272,BG,65.839,8.710,74.549,5.473,,,,,,opt_28,opt_25,1
h_dyn_604,H,66.244,8.380,74.624,11.156,hg_0,cdn_0,user_13,ip_14,ip_17,opt_14,opt_17,2
bg_dyn_273,BG,66.306,8.011,74.318,9.505,,,,,,opt_16,opt_3,1
h_dyn_605,H,66.334,7.811,74.145,7.093,hg_0,cdn_0,user_3,ip_14,ip_6,opt_14,opt_6,1
bg_dyn_274,BG,66.785,8.170,74.955,10.527,,,,,,opt_12,opt_22,1
h_dyn_606,H,66.807,10.665,77.473,14.931,hg_0,cdn_1,user_22,ip_4,ip_13,opt_4,opt_13,1
h_dyn_607,H,66.817,7.533,74.350,10.614,hg_3,cdn_6,user_9,ip_13,ip_7,opt_13,opt_7,2
h_dyn_608,H,66.925,6.752,73.677,11.941,hg_0,cdn_0,user_28,ip_14,ip_18,opt_14,opt_18,1
bg_dyn_275,BG,66.971,5.665,72.636,4.581,,,,,,opt_3,opt_29,1
h_dyn_609,H,67.260,5.815,73.076,2.710,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_610,H,67.271,9.980,77.250,16.247,hg_0,cdn_0,user_9,ip_14,ip_7,opt_14,opt_7,1
bg_dyn_276,BG,67.395,10.764,78.158,15.384,,,,,,opt_3,opt_2,1
bg_dyn_277,BG,67.442,7.476,74.918,4.832,,,,,,opt_20,opt_19,1
h_dyn_611,H,67.511,5.227,72.738,11.940,hg_0,cdn_1,user_7,ip_4,ip_17,opt_4,opt_17,3
bg_dyn_278,BG,67.554,11.566,79.120,13.937,,,,,,opt_16,opt_18,1
h_dyn_612,H,67.580,5.724,73.304,14.787,hg_4,cdn_8,user_19,ip_11,ip_4,opt_11,opt_4,2
bg_dyn_279,BG,67.600,14.385,81.986,8.936,,,,,,opt_7,opt_25,1
h_dyn_613,H,67.601,9.601,77.203,12.904,hg_0,cdn_0,user_14,ip_14,ip_31,opt_14,opt_31,2
h_dyn_614,H,67.675,12.328,80.004,7.726,hg_3,cdn_6,user_21,ip_13,ip_21,opt_13,opt_21,2
h_dyn_615,H,67.698,12.372,80.070,10.995,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_616,H,67.757,9.243,77.000,6.190,hg_4,cdn_8,user_1,ip_11,ip_7,opt_11,opt_7,1
h_dyn_617,H,67.900,7.172,75.072,14.118,hg_1,cdn_3,user_14,ip_29,ip_31,opt_29,opt_31,1
h_dyn_618,H,67.948,5.800,73.748,9.454,hg_0,cdn_0,user_10,ip_14,ip_13,opt_14,opt_13,1
h_dyn_619,H,68.040,7.821,75.861,11.905,hg_4,cdn_8,user_10,ip_11,ip_13,opt_11,opt_13,2
bg_dyn_280,BG,68.278,5.554,73.831,2.228,,,,,,opt_26,opt_29,2
h_dyn_620,H,68.340,6.923,75.263,8.762,hg_1,cdn_3,user_19,ip_29,ip_4,opt_29,opt_4,2
bg_dyn_281,BG,68.611,6.047,74.658,13.693,,,,,,opt_19,opt_10,1
bg_dyn_282,BG,68.742,8.587,77.329,8.250,,,,,,opt_27,opt_23,1
h_dyn_621,H,68.799,8.856,77.655,11.892,hg_3,cdn_7,user_0,ip_28,ip_19,opt_28,opt_19,2
h_dyn_622,H,68.831,9.690,78.520,5.685,hg_1,cdn_3,user_10,ip_29,ip_13,opt_29,opt_13,2
bg_dyn_283,BG,68.873,7.869,76.741,10.449,,,,,,opt_4,opt_18,1
bg_dyn_284,BG,68.954,7.069,76.023,7.175,,,,,,opt_1,opt_6,1
bg_dyn_285,BG,68.967,6.184,75.151,6.569,,,,,,opt_27,opt_16,1
h_dyn_623,H,68.975,6.501,75.476,10.568,hg_2,cdn_5,user_17,ip_4,ip_23,opt_4,opt_23,1
h_dyn_624,H,69.004,9.438,78.442,8.537,hg_4,cdn_9,user_15,ip_1,ip_8,opt_1,opt_8,2
h_dyn_625,H,69.255,10.014,79.269,12.395,hg_3,cdn_7,user_19,ip_28,ip_4,opt_28,opt_4,3
h_dyn_626,H,69.446,6.389,75.836,11.655,hg_4,cdn_9,user_21,ip_1,ip_21,opt_1,opt_21,1
bg_dyn_286,BG,69.542,6.016,75.558,3.449,,,,,,opt_20,opt_17,1
h_dyn_627,H,69.600,9.842,79.442,11.762,hg_2,cdn_4,user_20,ip_14,ip_27,opt_14,opt_27,2
h_dyn_628,H,69.702,6.792,76.494,8.572,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
bg_dyn_287,BG,69.731,7.476,77.208,7.327,,,,,,opt_17,opt_21,1
h_dyn_629,H,69.753,6.990,76.743,11.108,hg_3,cdn_6,user_17,ip_13,ip_23,opt_13,opt_23,2
h_dyn_630,H,69.919,9.137,79.057,12.671,hg_4,cdn_8,user_27,ip_11,ip_23,opt_11,opt_23,2
h_dyn_631,H,70.000,9.049,79.049,6.870,hg_1,cdn_3,user_27,ip_29,ip_23,opt_29,opt_23,1
bg_dyn_288,BG,70.005,7.384,77.388,9.698,,,,,,opt_7,opt_10,1
bg_dyn_289,BG,70.172,7.571,77.743,6.668,,,,,,opt_5,opt_12,2
bg_dyn_290,BG,70.224,12.341,82.565,12.209,,,,,,opt_7,opt_27,1
h_dyn_632,H,70.310,10.823,81.133,10.201,hg_1,cdn_3,user_9,ip_29,ip_7,opt_29,opt_7,2
bg_dyn_291,BG,70.353,10.893,81.246,9.597,,,,,,opt_21,opt_20,1
h_dyn_633,H,70.482,11.322,81.804,14.115,hg_2,cdn_4,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_634,H,70.490,5.962,76.453,11.128,hg_3,cdn_6,user_18,ip_13,ip_31,opt_13,opt_31,2
bg_dyn_292,BG,70.514,7.504,78.018,7.615,,,,,,opt_28,opt_7,1
h_dyn_635,H,70.520,14.756,85.277,13.151,hg_1,cdn_2,user_9,ip_28,ip_7,opt_28,opt_7,1
bg_dyn_293,BG,70.553,8.743,79.296,8.615,,,,,,opt_3,opt_18,1
h_dyn_636,H,70.556,8.551,79.106,10.522,hg_3,cdn_6,user_29,ip_13,ip_29,opt_13,opt_29,2
h_dyn_637,H,70.573,14.105,84.679,14.290,hg_2,cdn_4,user_5,ip_14,ip_11,opt_14,opt_11,2
h_dyn_638,H,70.580,9.387,79.967,6.131,hg_4,cdn_8,user_2,ip_11,ip_1,opt_11,opt_1,1
bg_dyn_294,BG,70.613,7.490,78.104,9.157,,,,,,opt_14,opt_16,1
h_dyn_639,H,70.685,9.117,79.802,10.445,hg_0,cdn_0,user_7,ip_14,ip_17,opt_14,opt_17,2
h_dyn_640,H,70.706,8.649,79.354,10.038,hg_3,cdn_6,user_26,ip_13,ip_4,opt_13,opt_4,1
bg_dyn_295,BG,70.775,7.875,78.650,10.301,,,,,,opt_3,opt_27,1
h_dyn_641,H,70.885,6.399,77.285,6.841,hg_4,cdn_8,user_23,ip_11,ip_1,opt_11,opt_1,1
h_dyn_642,H,70.975,10.984,81.959,12.339,hg_0,cdn_0,user_14,ip_14,ip_31,opt_14,opt_31,2
h_dyn_643,H,71.048,13.187,84.235,10.846,hg_0,cdn_0,user_1,ip_14,ip_7,opt_14,opt_7,1
h_dyn_644,H,71.146,12.732,83.877,11.320,hg_3,cdn_7,user_19,ip_28,ip_4,opt_28,opt_4,3
h_dyn_645,H,71.189,7.044,78.233,8.406,hg_3,cdn_7,user_1,ip_28,ip_7,opt_28,opt_7,1
h_dyn_646,H,71.316,10.982,82.298,10.947,hg_1,cdn_3,user_1,ip_29,ip_7,opt_29,opt_7,2
h_dyn_647,H,71.422,8.444,79.866,11.446,hg_2,cdn_4,user_9,ip_14,ip_7,opt_14,opt_7,1
h_dyn_648,H,71.435,10.864,82.299,10.040,hg_1,cdn_2,user_1,ip_28,ip_7,opt_28,opt_7,1
bg_dyn_296,BG,71.458,13.329,84.787,5.353,,,,,,opt_7,opt_4,2
h_dyn_649,H,71.508,5.892,77.400,8.756,hg_2,cdn_4,user_29,ip_14,ip_29,opt_14,opt_29,2
bg_dyn_297,BG,71.564,11.397,82.961,10.901,,,,,,opt_7,opt_27,1
h_dyn_650,H,71.566,8.161,79.727,10.665,hg_2,cdn_4,user_26,ip_14,ip_4,opt_14,opt_4,1
h_dyn_651,H,71.680,12.984,84.664,5.679,hg_3,cdn_7,user_27,ip_28,ip_23,opt_28,opt_23,3
bg_dyn_298,BG,71.778,12.623,84.401,8.766,,,,,,opt_27,opt_2,2
h_dyn_652,H,71.806,6.018,77.824,11.599,hg_0,cdn_0,user_19,ip_14,ip_4,opt_14,opt_4,1
h_dyn_653,H,71.898,5.755,77.653,7.453,hg_0,cdn_0,user_22,ip_14,ip_13,opt_14,opt_13,1
h_dyn_654,H,71.937,12.702,84.639,9.321,hg_2,cdn_4,user_15,ip_14,ip_8,opt_14,opt_8,1
h_dyn_655,H,71.946,9.096,81.042,11.783,hg_3,cdn_7,user_25,ip_28,ip_9,opt_28,opt_9,2
bg_dyn_299,BG,72.376,14.665,87.042,10.325,,,,,,opt_25,opt_24,1
h_dyn_656,H,72.383,8.091,80.474,15.920,hg_1,cdn_3,user_3,ip_29,ip_6,opt_29,opt_6,1
h_dyn_657,H,72.387,13.100,85.487,9.444,hg_3,cdn_6,user_20,ip_13,ip_27,opt_13,opt_27,1
h_dyn_658,H,72.427,13.085,85.512,11.503,hg_4,cdn_8,user_13,ip_11,ip_17,opt_11,opt_17,1
h_dyn_659,H,72.428,13.011,85.439,11.333,hg_2,cdn_5,user_10,ip_4,ip_13,opt_4,opt_13,1
h_dyn_660,H,72.470,11.557,84.027,12.263,hg_2,cdn_4,user_13,ip_14,ip_17,opt_14,opt_17,2
h_dyn_661,H,72.474,9.306,81.780,9.100,hg_4,cdn_8,user_13,ip_11,ip_17,opt_11,opt_17,1
h_dyn_662,H,72.501,6.451,78.952,15.553,hg_3,cdn_7,user_15,ip_28,ip_8,opt_28,opt_8,3
h_dyn_663,H,72.513,12.239,84.752,11.701,hg_0,cdn_1,user_16,ip_4,ip_29,opt_4,opt_29,2
