ip_src,ip_dst,path_id,src_optical_node_id,dst_optical_node_id,optical_path,optical_hops,total_length_km
ip_18,ip_20,ip_18_ip_20_p4,opt_18,opt_20,opt_18-opt_13-opt_14-opt_7-opt_20,4,993.162
ip_18,ip_20,ip_18_ip_20_p5,opt_18,opt_20,opt_18-opt_16-opt_4-opt_27-opt_11-opt_20,5,995.176
ip_18,ip_20,ip_18_ip_20_p6,opt_18,opt_20,opt_18-opt_13-opt_27-opt_11-opt_20,4,995.941
ip_18,ip_20,ip_18_ip_20_p7,opt_18,opt_20,opt_18-opt_13-opt_4-opt_27-opt_11-opt_20,5,995.954
ip_18,ip_20,ip_18_ip_20_p8,opt_18,opt_20,opt_18-opt_13-opt_16-opt_27-opt_11-opt_20,5,997.694
ip_18,ip_20,ip_18_ip_20_p9,opt_18,opt_20,opt_18-opt_14-opt_7-opt_25-opt_20,4,1003.915
ip_18,ip_21,ip_18_ip_21_p0,opt_18,opt_21,opt_18-opt_21,1,871.956
ip_18,ip_21,ip_18_ip_21_p1,opt_18,opt_21,opt_18-opt_3-opt_9-opt_21,3,878.821
ip_18,ip_21,ip_18_ip_21_p2,opt_18,opt_21,opt_18-opt_14-opt_3-opt_9-opt_21,4,881.109
ip_18,ip_21,ip_18_ip_21_p3,opt_18,opt_21,opt_18-opt_4-opt_27-opt_9-opt_21,4,891.371
ip_18,ip_21,ip_18_ip_21_p4,opt_18,opt_21,opt_18-opt_4-opt_3-opt_9-opt_21,4,900.452
ip_18,ip_21,ip_18_ip_21_p5,opt_18,opt_21,opt_18-opt_16-opt_27-opt_9-opt_21,4,901.920
ip_18,ip_21,ip_18_ip_21_p6,opt_18,opt_21,opt_18-opt_16-opt_4-opt_27-opt_9-opt_21,5,908.941
ip_18,ip_21,ip_18_ip_21_p7,opt_18,opt_21,opt_18-opt_13-opt_27-opt_9-opt_21,4,909.706
ip_18,ip_21,ip_18_ip_21_p8,opt_18,opt_21,opt_18-opt_13-opt_4-opt_27-opt_9-opt_21,5,909.719
ip_18,ip_21,ip_18_ip_21_p9,opt_18,opt_21,opt_18-opt_13-opt_16-opt_27-opt_9-opt_21,5,911.459
ip_18,ip_22,ip_18_ip_22_p0,opt_18,opt_22,opt_18-opt_14-opt_2-opt_22,3,936.027
ip_18,ip_22,ip_18_ip_22_p1,opt_18,opt_22,opt_18-opt_3-opt_2-opt_22,3,1002.458
ip_18,ip_22,ip_18_ip_22_p2,opt_18,opt_22,opt_18-opt_14-opt_3-opt_2-opt_22,4,1004.746
ip_18,ip_22,ip_18_ip_22_p3,opt_18,opt_22,opt_18-opt_4-opt_3-opt_2-opt_22,4,1024.089
ip_18,ip_22,ip_18_ip_22_p4,opt_18,opt_22,opt_18-opt_16-opt_3-opt_2-opt_22,4,1036.017
ip_18,ip_22,ip_18_ip_22_p5,opt_18,opt_22,opt_18-opt_4-opt_27-opt_3-opt_2-opt_22,5,1037.094
ip_18,ip_22,ip_18_ip_22_p6,opt_18,opt_22,opt_18-opt_13-opt_14-opt_2-opt_22,4,1038.900
ip_18,ip_22,ip_18_ip_22_p7,opt_18,opt_22,opt_18-opt_16-opt_4-opt_3-opt_2-opt_22,5,1041.659
ip_18,ip_22,ip_18_ip_22_p8,opt_18,opt_22,opt_18-opt_13-opt_4-opt_3-opt_2-opt_22,5,1042.437
ip_18,ip_22,ip_18_ip_22_p9,opt_18,opt_22,opt_18-opt_13-opt_16-opt_3-opt_2-opt_22,5,1045.556
ip_18,ip_23,ip_18_ip_23_p0,opt_18,opt_23,opt_18-opt_4-opt_23,2,916.753
ip_18,ip_23,ip_18_ip_23_p1,opt_18,opt_23,opt_18-opt_14-opt_2-opt_23,3,920.309
ip_18,ip_23,ip_18_ip_23_p2,opt_18,opt_23,opt_18-opt_14-opt_6-opt_31-opt_23,4,928.365
ip_18,ip_23,ip_18_ip_23_p3,opt_18,opt_23,opt_18-opt_16-opt_4-opt_23,3,934.323
ip_18,ip_23,ip_18_ip_23_p4,opt_18,opt_23,opt_18-opt_13-opt_4-opt_23,3,935.101
ip_18,ip_23,ip_18_ip_23_p5,opt_18,opt_23,opt_18-opt_14-opt_6-opt_15-opt_31-opt_23,5,935.900
ip_18,ip_23,ip_18_ip_23_p6,opt_18,opt_23,opt_18-opt_13-opt_16-opt_4-opt_23,4,943.862
ip_18,ip_23,ip_18_ip_23_p7,opt_18,opt_23,opt_18-opt_14-opt_4-opt_23,3,964.867
ip_18,ip_23,ip_18_ip_23_p8,opt_18,opt_23,opt_18-opt_8-opt_6-opt_31-opt_23,4,968.043
ip_18,ip_23,ip_18_ip_23_p9,opt_18,opt_23,opt_18-opt_0-opt_8-opt_6-opt_31-opt_23,5,968.794
ip_18,ip_24,ip_18_ip_24_p0,opt_18,opt_24,opt_18-opt_14-opt_7-opt_24,3,865.591
ip_18,ip_24,ip_18_ip_24_p1,opt_18,opt_24,opt_18-opt_14-opt_7-opt_25-opt_24,4,933.623
ip_18,ip_24,ip_18_ip_24_p2,opt_18,opt_24,opt_18-opt_13-opt_14-opt_7-opt_24,4,968.464
ip_18,ip_24,ip_18_ip_24_p3,opt_18,opt_24,opt_18-opt_14-opt_7-opt_20-opt_24,4,977.695
ip_18,ip_24,ip_18_ip_24_p4,opt_18,opt_24,opt_18-opt_4-opt_27-opt_11-opt_24,4,1013.137
ip_18,ip_24,ip_18_ip_24_p5,opt_18,opt_24,opt_18-opt_4-opt_14-opt_7-opt_24,4,1022.861
ip_18,ip_24,ip_18_ip_24_p6,opt_18,opt_24,opt_18-opt_16-opt_27-opt_11-opt_24,4,1023.686
ip_18,ip_24,ip_18_ip_24_p7,opt_18,opt_24,opt_18-opt_4-opt_27-opt_7-opt_24,4,1029.689
ip_18,ip_24,ip_18_ip_24_p8,opt_18,opt_24,opt_18-opt_16-opt_4-opt_27-opt_11-opt_24,5,1030.707
ip_18,ip_24,ip_18_ip_24_p9,opt_18,opt_24,opt_18-opt_13-opt_27-opt_11-opt_24,4,1031.472
ip_18,ip_25,ip_18_ip_25_p0,opt_18,opt_25,opt_18-opt_14-opt_7-opt_25,3,833.501
ip_18,ip_25,ip_18_ip_25_p1,opt_18,opt_25,opt_18-opt_13-opt_14-opt_7-opt_25,4,936.374
ip_18,ip_25,ip_18_ip_25_p2,opt_18,opt_25,opt_18-opt_14-opt_7-opt_24-opt_25,4,965.713
ip_18,ip_25,ip_18_ip_25_p3,opt_18,opt_25,opt_18-opt_4-opt_14-opt_7-opt_25,4,990.771
ip_18,ip_25,ip_18_ip_25_p4,opt_18,opt_25,opt_18-opt_4-opt_27-opt_7-opt_25,4,997.599
ip_18,ip_25,ip_18_ip_25_p5,opt_18,opt_25,opt_18-opt_4-opt_27-opt_11-opt_25,4,998.909
ip_18,ip_25,ip_18_ip_25_p6,opt_18,opt_25,opt_18-opt_16-opt_14-opt_7-opt_25,4,1001.090
ip_18,ip_25,ip_18_ip_25_p7,opt_18,opt_25,opt_18-opt_4-opt_27-opt_11-opt_7-opt_25,5,1001.187
ip_18,ip_25,ip_18_ip_25_p8,opt_18,opt_25,opt_18-opt_16-opt_27-opt_7-opt_25,4,1008.148
ip_18,ip_25,ip_18_ip_25_p9,opt_18,opt_25,opt_18-opt_16-opt_4-opt_14-opt_7-opt_25,5,1008.341
ip_18,ip_26,ip_18_ip_26_p0,opt_18,opt_26,opt_18-opt_3-opt_9-opt_26,3,959.862
ip_18,ip_26,ip_18_ip_26_p1,opt_18,opt_26,opt_18-opt_14-opt_3-opt_9-opt_26,4,962.150
ip_18,ip_26,ip_18_ip_26_p2,opt_18,opt_26,opt_18-opt_21-opt_26,2,968.763
ip_18,ip_26,ip_18_ip_26_p3,opt_18,opt_26,opt_18-opt_4-opt_27-opt_9-opt_26,4,972.412
ip_18,ip_26,ip_18_ip_26_p4,opt_18,opt_26,opt_18-opt_3-opt_9-opt_21-opt_26,4,975.628
ip_18,ip_26,ip_18_ip_26_p5,opt_18,opt_26,opt_18-opt_14-opt_3-opt_9-opt_21-opt_26,5,977.916
ip_18,ip_26,ip_18_ip_26_p6,opt_18,opt_26,opt_18-opt_4-opt_3-opt_9-opt_26,4,981.493
ip_18,ip_26,ip_18_ip_26_p7,opt_18,opt_26,opt_18-opt_16-opt_27-opt_9-opt_26,4,982.961
ip_18,ip_26,ip_18_ip_26_p8,opt_18,opt_26,opt_18-opt_4-opt_27-opt_9-opt_21-opt_26,5,988.178
ip_18,ip_26,ip_18_ip_26_p9,opt_18,opt_26,opt_18-opt_16-opt_4-opt_27-opt_9-opt_26,5,989.982
ip_18,ip_27,ip_18_ip_27_p0,opt_18,opt_27,opt_18-opt_4-opt_27,2,463.573
ip_18,ip_27,ip_18_ip_27_p1,opt_18,opt_27,opt_18-opt_16-opt_27,2,474.122
ip_18,ip_27,ip_18_ip_27_p2,opt_18,opt_27,opt_18-opt_16-opt_4-opt_27,3,481.143
ip_18,ip_27,ip_18_ip_27_p3,opt_18,opt_27,opt_18-opt_13-opt_27,2,481.908
ip_18,ip_27,ip_18_ip_27_p4,opt_18,opt_27,opt_18-opt_13-opt_4-opt_27,3,481.921
ip_18,ip_27,ip_18_ip_27_p5,opt_18,opt_27,opt_18-opt_13-opt_16-opt_27,3,483.661
ip_18,ip_27,ip_18_ip_27_p6,opt_18,opt_27,opt_18-opt_13-opt_16-opt_4-opt_27,4,490.682
ip_18,ip_27,ip_18_ip_27_p7,opt_18,opt_27,opt_18-opt_3-opt_27,2,492.007
ip_18,ip_27,ip_18_ip_27_p8,opt_18,opt_27,opt_18-opt_14-opt_3-opt_27,3,494.295
ip_18,ip_27,ip_18_ip_27_p9,opt_18,opt_27,opt_18-opt_4-opt_16-opt_27,3,496.688
ip_18,ip_28,ip_18_ip_28_p0,opt_18,opt_28,opt_18-opt_4-opt_27-opt_11-opt_28,4,913.717
ip_18,ip_28,ip_18_ip_28_p1,opt_18,opt_28,opt_18-opt_16-opt_27-opt_11-opt_28,4,924.266
ip_18,ip_28,ip_18_ip_28_p2,opt_18,opt_28,opt_18-opt_14-opt_7-opt_28,3,927.854
ip_18,ip_28,ip_18_ip_28_p3,opt_18,opt_28,opt_18-opt_16-opt_4-opt_27-opt_11-opt_28,5,931.287
ip_18,ip_28,ip_18_ip_28_p4,opt_18,opt_28,opt_18-opt_13-opt_27-opt_11-opt_28,4,932.052
ip_18,ip_28,ip_18_ip_28_p5,opt_18,opt_28,opt_18-opt_13-opt_4-opt_27-opt_11-opt_28,5,932.065
ip_18,ip_28,ip_18_ip_28_p6,opt_18,opt_28,opt_18-opt_13-opt_16-opt_27-opt_11-opt_28,5,933.805
ip_18,ip_28,ip_18_ip_28_p7,opt_18,opt_28,opt_18-opt_3-opt_11-opt_28,3,940.519
ip_18,ip_28,ip_18_ip_28_p8,opt_18,opt_28,opt_18-opt_13-opt_16-opt_4-opt_27-opt_11-opt_28,6,940.826
ip_18,ip_28,ip_18_ip_28_p9,opt_18,opt_28,opt_18-opt_3-opt_27-opt_11-opt_28,4,942.151
ip_18,ip_29,ip_18_ip_29_p0,opt_18,opt_29,opt_18-opt_3-opt_29,2,689.958
ip_18,ip_29,ip_18_ip_29_p1,opt_18,opt_29,opt_18-opt_14-opt_3-opt_29,3,692.246
ip_18,ip_29,ip_18_ip_29_p2,opt_18,opt_29,opt_18-opt_14-opt_6-opt_29,3,709.087
ip_18,ip_29,ip_18_ip_29_p3,opt_18,opt_29,opt_18-opt_4-opt_3-opt_29,3,711.589
ip_18,ip_29,ip_18_ip_29_p4,opt_18,opt_29,opt_18-opt_4-opt_27-opt_29,3,721.114
ip_18,ip_29,ip_18_ip_29_p5,opt_18,opt_29,opt_18-opt_16-opt_3-opt_29,3,723.517
ip_18,ip_29,ip_18_ip_29_p6,opt_18,opt_29,opt_18-opt_4-opt_27-opt_3-opt_29,4,724.594
ip_18,ip_29,ip_18_ip_29_p7,opt_18,opt_29,opt_18-opt_16-opt_4-opt_3-opt_29,4,729.159
ip_18,ip_29,ip_18_ip_29_p8,opt_18,opt_29,opt_18-opt_13-opt_4-opt_3-opt_29,4,729.937
ip_18,ip_29,ip_18_ip_29_p9,opt_18,opt_29,opt_18-opt_16-opt_27-opt_29,3,731.663
ip_18,ip_30,ip_18_ip_30_p0,opt_18,opt_30,opt_18-opt_30,1,177.188
ip_18,ip_30,ip_18_ip_30_p1,opt_18,opt_30,opt_18-opt_13-opt_30,2,238.181
ip_18,ip_30,ip_18_ip_30_p2,opt_18,opt_30,opt_18-opt_16-opt_30,2,358.845
ip_18,ip_30,ip_18_ip_30_p3,opt_18,opt_30,opt_18-opt_14-opt_30,2,367.221
ip_18,ip_30,ip_18_ip_30_p4,opt_18,opt_30,opt_18-opt_13-opt_16-opt_30,3,368.384
ip_18,ip_30,ip_18_ip_30_p5,opt_18,opt_30,opt_18-opt_14-opt_13-opt_30,3,368.478
ip_18,ip_30,ip_18_ip_30_p6,opt_18,opt_30,opt_18-opt_4-opt_30,2,379.044
ip_18,ip_30,ip_18_ip_30_p7,opt_18,opt_30,opt_18-opt_16-opt_13-opt_30,3,379.304
ip_18,ip_30,ip_18_ip_30_p8,opt_18,opt_30,opt_18-opt_4-opt_16-opt_30,3,381.411
ip_18,ip_30,ip_18_ip_30_p9,opt_18,opt_30,opt_18-opt_4-opt_13-opt_30,3,393.109
ip_18,ip_31,ip_18_ip_31_p0,opt_18,opt_31,opt_18-opt_14-opt_6-opt_31,3,594.659
ip_18,ip_31,ip_18_ip_31_p1,opt_18,opt_31,opt_18-opt_14-opt_6-opt_15-opt_31,4,602.194
ip_18,ip_31,ip_18_ip_31_p2,opt_18,opt_31,opt_18-opt_8-opt_6-opt_31,3,634.337
ip_18,ip_31,ip_18_ip_31_p3,opt_18,opt_31,opt_18-opt_0-opt_8-opt_6-opt_31,4,635.088
ip_18,ip_31,ip_18_ip_31_p4,opt_18,opt_31,opt_18-opt_8-opt_6-opt_15-opt_31,4,641.872
ip_18,ip_31,ip_18_ip_31_p5,opt_18,opt_31,opt_18-opt_0-opt_8-opt_6-opt_15-opt_31,5,642.623
ip_18,ip_31,ip_18_ip_31_p6,opt_18,opt_31,opt_18-opt_13-opt_14-opt_6-opt_31,4,697.532
ip_18,ip_31,ip_18_ip_31_p7,opt_18,opt_31,opt_18-opt_16-opt_31,2,700.176
ip_18,ip_31,ip_18_ip_31_p8,opt_18,opt_31,opt_18-opt_13-opt_14-opt_6-opt_15-opt_31,5,705.067
ip_18,ip_31,ip_18_ip_31_p9,opt_18,opt_31,opt_18-opt_13-opt_16-opt_31,3,709.715
ip_19,ip_20,ip_19_ip_20_p0,opt_19,opt_20,opt_19-opt_20,1,170.001
ip_19,ip_20,ip_19_ip_20_p1,opt_19,opt_20,opt_19-opt_10-opt_20,2,170.791
ip_19,ip_20,ip_19_ip_20_p2,opt_19,opt_20,opt_19-opt_24-opt_20,2,341.703
ip_19,ip_20,ip_19_ip_20_p3,opt_19,opt_20,opt_19-opt_10-opt_24-opt_20,3,341.737
ip_19,ip_20,ip_19_ip_20_p4,opt_19,opt_20,opt_19-opt_17-opt_20,2,373.890
ip_19,ip_20,ip_19_ip_20_p5,opt_19,opt_20,opt_19-opt_17-opt_10-opt_20,3,396.965
ip_19,ip_20,ip_19_ip_20_p6,opt_19,opt_20,opt_19-opt_7-opt_20,2,432.927
ip_19,ip_20,ip_19_ip_20_p7,opt_19,opt_20,opt_19-opt_10-opt_7-opt_20,3,441.901
ip_19,ip_20,ip_19_ip_20_p8,opt_19,opt_20,opt_19-opt_7-opt_24-opt_20,3,495.635
ip_19,ip_20,ip_19_ip_20_p9,opt_19,opt_20,opt_19-opt_24-opt_10-opt_20,3,496.191
ip_19,ip_21,ip_19_ip_21_p0,opt_19,opt_21,opt_19-opt_17-opt_21,2,436.916
ip_19,ip_21,ip_19_ip_21_p1,opt_19,opt_21,opt_19-opt_9-opt_21,2,521.599
ip_19,ip_21,ip_19_ip_21_p2,opt_19,opt_21,opt_19-opt_17-opt_9-opt_21,3,527.738
ip_19,ip_21,ip_19_ip_21_p3,opt_19,opt_21,opt_19-opt_26-opt_21,2,578.489
ip_19,ip_21,ip_19_ip_21_p4,opt_19,opt_21,opt_19-opt_10-opt_17-opt_21,3,581.710
ip_19,ip_21,ip_19_ip_21_p5,opt_19,opt_21,opt_19-opt_17-opt_26-opt_21,3,630.494
ip_19,ip_21,ip_19_ip_21_p6,opt_19,opt_21,opt_19-opt_10-opt_17-opt_9-opt_21,4,672.532
ip_19,ip_21,ip_19_ip_21_p7,opt_19,opt_21,opt_19-opt_9-opt_26-opt_21,3,699.447
ip_19,ip_21,ip_19_ip_21_p8,opt_19,opt_21,opt_19-opt_17-opt_9-opt_26-opt_21,4,705.586
ip_19,ip_21,ip_19_ip_21_p9,opt_19,opt_21,opt_19-opt_20-opt_21,2,710.507
ip_19,ip_22,ip_19_ip_22_p0,opt_19,opt_22,opt_19-opt_12-opt_22,2,787.157
ip_19,ip_22,ip_19_ip_22_p1,opt_19,opt_22,opt_19-opt_9-opt_12-opt_22,3,794.376
ip_19,ip_22,ip_19_ip_22_p2,opt_19,opt_22,opt_19-opt_17-opt_9-opt_12-opt_22,4,800.515
ip_19,ip_22,ip_19_ip_22_p3,opt_19,opt_22,opt_19-opt_9-opt_2-opt_22,3,853.322
ip_19,ip_22,ip_19_ip_22_p4,opt_19,opt_22,opt_19-opt_17-opt_9-opt_2-opt_22,4,859.461
ip_19,ip_22,ip_19_ip_22_p5,opt_19,opt_22,opt_19-opt_12-opt_2-opt_22,3,878.331
ip_19,ip_22,ip_19_ip_22_p6,opt_19,opt_22,opt_19-opt_9-opt_12-opt_2-opt_22,4,885.550
ip_19,ip_22,ip_19_ip_22_p7,opt_19,opt_22,opt_19-opt_17-opt_9-opt_12-opt_2-opt_22,5,891.689
ip_19,ip_22,ip_19_ip_22_p8,opt_19,opt_22,opt_19-opt_17-opt_21-opt_12-opt_22,4,915.009
ip_19,ip_22,ip_19_ip_22_p9,opt_19,opt_22,opt_19-opt_10-opt_17-opt_9-opt_12-opt_22,5,945.309
ip_19,ip_23,ip_19_ip_23_p0,opt_19,opt_23,opt_19-opt_12-opt_23,2,836.163
ip_19,ip_23,ip_19_ip_23_p1,opt_19,opt_23,opt_19-opt_9-opt_2-opt_23,3,837.604
ip_19,ip_23,ip_19_ip_23_p2,opt_19,opt_23,opt_19-opt_9-opt_12-opt_23,3,843.382
ip_19,ip_23,ip_19_ip_23_p3,opt_19,opt_23,opt_19-opt_17-opt_9-opt_2-opt_23,4,843.743
ip_19,ip_23,ip_19_ip_23_p4,opt_19,opt_23,opt_19-opt_17-opt_9-opt_12-opt_23,4,849.521
ip_19,ip_23,ip_19_ip_23_p5,opt_19,opt_23,opt_19-opt_12-opt_2-opt_23,3,862.613
ip_19,ip_23,ip_19_ip_23_p6,opt_19,opt_23,opt_19-opt_9-opt_12-opt_2-opt_23,4,869.832
ip_19,ip_23,ip_19_ip_23_p7,opt_19,opt_23,opt_19-opt_17-opt_9-opt_12-opt_2-opt_23,5,875.971
ip_19,ip_23,ip_19_ip_23_p8,opt_19,opt_23,opt_19-opt_17-opt_21-opt_12-opt_23,4,964.015
ip_19,ip_23,ip_19_ip_23_p9,opt_19,opt_23,opt_19-opt_12-opt_22-opt_23,3,965.439
ip_19,ip_24,ip_19_ip_24_p0,opt_19,opt_24,opt_19-opt_24,1,254.297
ip_19,ip_24,ip_19_ip_24_p1,opt_19,opt_24,opt_19-opt_10-opt_24,2,254.331
ip_19,ip_24,ip_19_ip_24_p2,opt_19,opt_24,opt_19-opt_20-opt_24,2,257.407
ip_19,ip_24,ip_19_ip_24_p3,opt_19,opt_24,opt_19-opt_10-opt_20-opt_24,3,258.197
ip_19,ip_24,ip_19_ip_24_p4,opt_19,opt_24,opt_19-opt_7-opt_24,2,408.229
ip_19,ip_24,ip_19_ip_24_p5,opt_19,opt_24,opt_19-opt_20-opt_10-opt_24,3,411.895
ip_19,ip_24,ip_19_ip_24_p6,opt_19,opt_24,opt_19-opt_10-opt_7-opt_24,3,417.203
ip_19,ip_24,ip_19_ip_24_p7,opt_19,opt_24,opt_19-opt_20-opt_7-opt_24,3,423.447
ip_19,ip_24,ip_19_ip_24_p8,opt_19,opt_24,opt_19-opt_10-opt_20-opt_7-opt_24,4,424.237
ip_19,ip_24,ip_19_ip_24_p9,opt_19,opt_24,opt_19-opt_20-opt_25-opt_24,3,440.537
ip_19,ip_25,ip_19_ip_25_p0,opt_19,opt_25,opt_19-opt_20-opt_25,2,340.415
ip_19,ip_25,ip_19_ip_25_p1,opt_19,opt_25,opt_19-opt_10-opt_25,2,341.180
ip_19,ip_25,ip_19_ip_25_p2,opt_19,opt_25,opt_19-opt_10-opt_20-opt_25,3,341.205
ip_19,ip_25,ip_19_ip_25_p3,opt_19,opt_25,opt_19-opt_24-opt_25,2,354.419
ip_19,ip_25,ip_19_ip_25_p4,opt_19,opt_25,opt_19-opt_10-opt_24-opt_25,3,354.453
ip_19,ip_25,ip_19_ip_25_p5,opt_19,opt_25,opt_19-opt_20-opt_24-opt_25,3,357.529
ip_19,ip_25,ip_19_ip_25_p6,opt_19,opt_25,opt_19-opt_10-opt_20-opt_24-opt_25,4,358.319
ip_19,ip_25,ip_19_ip_25_p7,opt_19,opt_25,opt_19-opt_7-opt_25,2,376.139
ip_19,ip_25,ip_19_ip_25_p8,opt_19,opt_25,opt_19-opt_10-opt_7-opt_25,3,385.113
ip_19,ip_25,ip_19_ip_25_p9,opt_19,opt_25,opt_19-opt_20-opt_7-opt_25,3,391.357
ip_19,ip_26,ip_19_ip_26_p0,opt_19,opt_26,opt_19-opt_26,1,481.682
ip_19,ip_26,ip_19_ip_26_p1,opt_19,opt_26,opt_19-opt_17-opt_26,2,533.687
ip_19,ip_26,ip_19_ip_26_p2,opt_19,opt_26,opt_19-opt_17-opt_21-opt_26,3,533.723
ip_19,ip_26,ip_19_ip_26_p3,opt_19,opt_26,opt_19-opt_9-opt_26,2,602.640
ip_19,ip_26,ip_19_ip_26_p4,opt_19,opt_26,opt_19-opt_17-opt_9-opt_26,3,608.779
ip_19,ip_26,ip_19_ip_26_p5,opt_19,opt_26,opt_19-opt_9-opt_21-opt_26,3,618.406
ip_19,ip_26,ip_19_ip_26_p6,opt_19,opt_26,opt_19-opt_17-opt_9-opt_21-opt_26,4,624.545
ip_19,ip_26,ip_19_ip_26_p7,opt_19,opt_26,opt_19-opt_10-opt_17-opt_26,3,678.481
ip_19,ip_26,ip_19_ip_26_p8,opt_19,opt_26,opt_19-opt_10-opt_17-opt_21-opt_26,4,678.517
ip_19,ip_26,ip_19_ip_26_p9,opt_19,opt_26,opt_19-opt_12-opt_26,2,748.942
ip_19,ip_27,ip_19_ip_27_p0,opt_19,opt_27,opt_19-opt_9-opt_27,2,576.065
ip_19,ip_27,ip_19_ip_27_p1,opt_19,opt_27,opt_19-opt_17-opt_9-opt_27,3,582.204
ip_19,ip_27,ip_19_ip_27_p2,opt_19,opt_27,opt_19-opt_9-opt_3-opt_27,3,598.151
ip_19,ip_27,ip_19_ip_27_p3,opt_19,opt_27,opt_19-opt_17-opt_9-opt_3-opt_27,4,604.290
ip_19,ip_27,ip_19_ip_27_p4,opt_19,opt_27,opt_19-opt_10-opt_11-opt_27,3,628.826
ip_19,ip_27,ip_19_ip_27_p5,opt_19,opt_27,opt_19-opt_17-opt_11-opt_27,3,638.985
ip_19,ip_27,ip_19_ip_27_p6,opt_19,opt_27,opt_19-opt_20-opt_11-opt_27,3,684.034
ip_19,ip_27,ip_19_ip_27_p7,opt_19,opt_27,opt_19-opt_10-opt_20-opt_11-opt_27,4,684.824
ip_19,ip_27,ip_19_ip_27_p8,opt_19,opt_27,opt_19-opt_10-opt_11-opt_3-opt_27,4,690.264
ip_19,ip_27,ip_19_ip_27_p9,opt_19,opt_27,opt_19-opt_17-opt_11-opt_3-opt_27,4,700.423
ip_19,ip_28,ip_19_ip_28_p0,opt_19,opt_28,opt_19-opt_10-opt_28,2,467.096
ip_19,ip_28,ip_19_ip_28_p1,opt_19,opt_28,opt_19-opt_7-opt_28,2,470.492
ip_19,ip_28,ip_19_ip_28_p2,opt_19,opt_28,opt_19-opt_10-opt_7-opt_28,3,479.466
ip_19,ip_28,ip_19_ip_28_p3,opt_19,opt_28,opt_19-opt_20-opt_7-opt_28,3,485.710
ip_19,ip_28,ip_19_ip_28_p4,opt_19,opt_28,opt_19-opt_10-opt_20-opt_7-opt_28,4,486.500
ip_19,ip_28,ip_19_ip_28_p5,opt_19,opt_28,opt_19-opt_24-opt_28,2,540.830
ip_19,ip_28,ip_19_ip_28_p6,opt_19,opt_28,opt_19-opt_10-opt_24-opt_28,3,540.864
ip_19,ip_28,ip_19_ip_28_p7,opt_19,opt_28,opt_19-opt_20-opt_24-opt_28,3,543.940
ip_19,ip_28,ip_19_ip_28_p8,opt_19,opt_28,opt_19-opt_10-opt_20-opt_24-opt_28,4,544.730
ip_19,ip_28,ip_19_ip_28_p9,opt_19,opt_28,opt_19-opt_24-opt_7-opt_28,3,545.308
ip_19,ip_29,ip_19_ip_29_p0,opt_19,opt_29,opt_19-opt_9-opt_3-opt_29,3,796.102
ip_19,ip_29,ip_19_ip_29_p1,opt_19,opt_29,opt_19-opt_17-opt_9-opt_3-opt_29,4,802.241
ip_19,ip_29,ip_19_ip_29_p2,opt_19,opt_29,opt_19-opt_9-opt_2-opt_29,3,817.676
ip_19,ip_29,ip_19_ip_29_p3,opt_19,opt_29,opt_19-opt_12-opt_29,2,820.453
ip_19,ip_29,ip_19_ip_29_p4,opt_19,opt_29,opt_19-opt_17-opt_9-opt_2-opt_29,4,823.815
ip_19,ip_29,ip_19_ip_29_p5,opt_19,opt_29,opt_19-opt_9-opt_12-opt_29,3,827.672
ip_19,ip_29,ip_19_ip_29_p6,opt_19,opt_29,opt_19-opt_9-opt_27-opt_29,3,833.606
ip_19,ip_29,ip_19_ip_29_p7,opt_19,opt_29,opt_19-opt_17-opt_9-opt_12-opt_29,4,833.811
ip_19,ip_29,ip_19_ip_29_p8,opt_19,opt_29,opt_19-opt_9-opt_27-opt_3-opt_29,4,837.086
ip_19,ip_29,ip_19_ip_29_p9,opt_19,opt_29,opt_19-opt_17-opt_9-opt_27-opt_29,4,839.745
ip_19,ip_30,ip_19_ip_30_p0,opt_19,opt_30,opt_19-opt_9-opt_27-opt_16-opt_30,4,984.624
ip_19,ip_30,ip_19_ip_30_p1,opt_19,opt_30,opt_19-opt_9-opt_27-opt_4-opt_30,4,989.278
ip_19,ip_30,ip_19_ip_30_p2,opt_19,opt_30,opt_19-opt_17-opt_9-opt_27-opt_16-opt_30,5,990.763
ip_19,ip_30,ip_19_ip_30_p3,opt_19,opt_30,opt_19-opt_9-opt_27-opt_4-opt_16-opt_30,5,991.645
ip_19,ip_30,ip_19_ip_30_p4,opt_19,opt_30,opt_19-opt_9-opt_3-opt_16-opt_30,4,995.084
ip_19,ip_30,ip_19_ip_30_p5,opt_19,opt_30,opt_19-opt_17-opt_9-opt_27-opt_4-opt_30,5,995.417
ip_19,ip_30,ip_19_ip_30_p6,opt_19,opt_30,opt_19-opt_17-opt_9-opt_27-opt_4-opt_16-opt_30,6,997.784
ip_19,ip_30,ip_19_ip_30_p7,opt_19,opt_30,opt_19-opt_9-opt_3-opt_4-opt_30,4,998.359
ip_19,ip_30,ip_19_ip_30_p8,opt_19,opt_30,opt_19-opt_9-opt_3-opt_4-opt_16-opt_30,5,1000.726
ip_19,ip_30,ip_19_ip_30_p9,opt_19,opt_30,opt_19-opt_17-opt_9-opt_3-opt_16-opt_30,5,1001.223
ip_19,ip_31,ip_19_ip_31_p0,opt_19,opt_31,opt_19-opt_9-opt_3-opt_29-opt_31,4,975.320
